city_death,tot_pop_17,over_65_count,over_65_prop,med_house_inc,mean_house_inc,mean_med_inc_desp,drop_out,less_than_hs_ed,at_or_below_pov_prop,pop_struggling_prop,town_status,urb_v_rur,death_rate_12,death_rate_13,death_rate_14,death_rate_15,death_rate_16,death_rate_17,death_rate_18
westborough,18836,2660,0.14121894245062647,109271.41666666667,126078.81709128147,16807.40042461481,0.4921259842519685,3.5620257085333744,0.050938192829719356,0.06943167685070027,grown,rural,0.0,0.0,0.0,1.0709586609956856,0.0,1.0617965597791463,0.5286370227162881
westfield,41667,7330,0.17591859265125878,63738.608695652176,78579.18703103936,11625.652586985614,1.7751479289940828,7.903806097330051,0.08461457732066957,0.16978013328435745,grown,rural,0.9695156576778715,1.693292832533339,1.931367477151233,0.9637791155949786,3.84752796328359,1.919984640122879,3.83244023788504
westford,24087,3622,0.15037156972640844,138210.08333333334,151247.790378704,13037.707045370675,1.5957446808510638,2.5290844714213456,0.022977022977022976,0.04945054945054945,grown,rural,0.0,0.0,0.43156330725457925,0.0,0.42048860776221975,1.2454851164528584,0.0
westhampton,1819,336,0.18471687740516768,86591.0,100600.45045045,14009.450450449993,0.0,2.2154316271963332,0.037486218302094816,0.06835722160970231,grown,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
westminster,7566,1419,0.18754956383822363,103587.8,119921.01973716042,16333.219737160418,0.0,6.208425720620842,0.015533722782793415,0.06160382368560807,grown,rural,0.0,0.0,0.0,1.336285888821014,0.0,1.3217023526301876,0.0
weston,12027,2632,0.21884094121559824,198719.54545454544,304709.36446787283,105989.81901332736,1.5695067264573992,1.2649800266311584,0.05098873813957613,0.02944045402145961,grown,rural,0.0,0.8628659476117104,0.0,0.0,0.8390971314865204,0.8314625426124553,0.0
westport,15810,4037,0.25534471853257434,81306.11111111111,95977.38581963812,14671.274708527011,0.0,12.799793690363622,0.045130035696073434,0.12404385517593065,grown,rural,1.281112737920937,1.2778619543985834,1.2746276266433592,0.0,0.6341039205739546,3.1625553447185326,1.8927785989833075
westwood,15597,3477,0.2229274860550106,150912.6,188578.0578798633,37665.457879863294,0.8495145631067961,2.4870466321243523,0.018558951965065504,0.03397123041356281,grown,rural,0.0,0.0,0.0,0.6528571828279908,1.2939001848428835,0.0,0.0
weymouth,54469,10688,0.19622170408856413,82337.19047619047,98209.7873073019,16467.911129727094,0.0427715996578272,6.842025622919399,0.0663198237396086,0.13095480550258282,grown,urban,2.0389087336788,2.219996352863135,4.616135371467007,6.45023707912203,10.484631737164209,10.09748664377903,6.046977950781264
whately,1339,283,0.21135175504107542,73750.0,95713.8103161398,21963.810316139803,0.0,6.26808100289296,0.07554225878833208,0.0800299177262528,shrunk,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whitman,14864,2261,0.1521124865446717,82088.76923076923,96469.77371154306,14381.004480773845,3.6441586280814575,6.452897829117705,0.06858719795382648,0.07417379013259742,grown,rural,2.740450021042741,2.047821507976752,0.6801200897758519,2.032953203353405,0.6751999074011555,0.6727664155005382,0.6703504017314192
wilbraham,14553,3158,0.21699993128564557,108948.0,123682.91941937139,22517.99342152595,0.0,5.640434323051792,0.04032939189189189,0.0620777027027027,grown,rural,0.6985958223969821,0.0,0.0,0.6916791004219243,0.0,0.0,0.0
williamsburg,2481,578,0.23297057638049173,74244.5,95587.60107999564,21343.101079995642,0.0,3.2241014799154333,0.10802095929060862,0.07779121322047561,shrunk,rural,0.0,4.0297046802141505,0.0,0.0,0.0,0.0,4.030864908441783
williamstown,7623,1673,0.2194674012855831,76119.0,102476.42158720829,26357.421587208286,0.0,7.704042715484363,0.11497005988023952,0.08922155688622754,shrunk,rural,0.0,1.2990628189663171,1.30222867135469,0.0,0.0,0.0,1.3150479053165507
wilmington,23538,3911,0.1661568527487467,111282.90909090909,133224.50331482763,21941.594223918542,0.2947678703021371,4.642401409734459,0.029448486674990313,0.08287768545227536,grown,rural,0.8821620531691672,1.3132058481433773,0.43443991385677133,1.7247751632376491,0.8559916357388736,1.699379726399864,0.8434801993023213
winchendon,10738,2013,0.18746507729558576,63314.666666666664,73285.45265266448,12482.988713621919,3.131991051454139,11.502410283877879,0.11197541534620187,0.08297320656871218,grown,rural,1.9184389388292042,0.9534966082763505,0.0,0.0,1.8734610855368805,0.9312721177127957,2.7776308131844876
winchester,22579,4489,0.19881305637982197,166581.06666666668,217934.10722402242,51353.040557355744,0.0,2.180931672926138,0.02289016305321627,0.039956996953950906,grown,rural,0.0,0.0,4.985819552182754,4.047724600528132,4.462919514434358,2.657336463085168,5.274460309686169
windsor,909,184,0.20242024202420242,81875.0,110717.195767196,28842.195767195997,0.0,1.4367816091954022,0.05500550055005501,0.0638063806380638,grown,rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
winthrop,18462,4114,0.22283609576427257,75567.0,95947.05170488497,20380.051704884965,2.6874115983026874,5.598220053111318,0.08217096336499322,0.1119674355495251,grown,rural,3.938621803888786,1.1166589564024438,0.0,1.0997297806824609,0.545728118251487,4.874878128046799,1.0752770758607977
woburn,39500,7595,0.19227848101265824,84871.42857142857,98642.69194244772,13771.263371019148,3.1738035264483626,5.6761442441054095,0.05982971346997043,0.10828999694096055,grown,rural,1.5578635014836795,1.5499298841242894,1.2850638860331913,0.25571710382114415,2.2899098575167196,2.5316455696202533,2.0152583849143517
worcester,184743,26267,0.14218130050935623,52213.955555555556,65734.4034881688,14222.791135337287,2.574475910261125,15.274429276890078,0.2176949604428087,0.19694554728026198,grown,urban,1.3179457932033223,2.354489056319222,4.69539593809253,6.532872402891574,5.9170083357696726,6.387251479081751,7.232637236978362
wrentham,11597,1814,0.15641976373199964,109280.0,133462.931270446,24182.931270445995,3.359173126614987,3.2510922641994346,0.050581600281988014,0.05833627070849489,grown,rural,0.8977927124882966,0.0,0.8832473218679419,1.7522998936103635,0.8691657250704645,1.7245839441234803,0.855526087434766
yarmouth,23459,7897,0.33662986487062535,66455.38095238095,79616.74779806362,13195.409916163186,0.0,5.042379744101927,0.0686426116838488,0.13389175257731958,shrunk,rural,1.2659525086958883,2.959848745688588,0.8473806857730836,1.2736458415463274,2.5524622144432896,3.4102050385779443,1.7085776701102642
