town,generic_name,year,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost
orange,lorazepam,2016,138,138.0,3662,902.76
orange,lorazepam,2017,174,174.0,4641,972.66
orleans,alprazolam,2013,123,143.0,3755,726.02
orleans,alprazolam,2014,104,131.0,3610,739.09
orleans,alprazolam,2015,105,128.0,3269,615.0400000000001
orleans,alprazolam,2016,147,179.0,4968,965.45
orleans,alprazolam,2017,117,145.0,3966,1054.68
orleans,diazepam,2013,62,69.0,1998,524.37
orleans,diazepam,2014,28,34.5,1000,128.68
orleans,diazepam,2016,20,22.0,660,91.8
orleans,lorazepam,2013,432,499.5,13583,3304.24
orleans,lorazepam,2014,423,515.7,14127,2993.95
orleans,lorazepam,2015,501,625.5,17234,3632.06
orleans,lorazepam,2016,520,655.0,18415,3314.65
orleans,lorazepam,2017,496,621.2,17250,2960.3
oxford,lorazepam,2013,35,35.0,783,436.76
palmer,alprazolam,2013,565,582.3,16501,5481.01
palmer,alprazolam,2014,532,567.6,16716,4844.79
palmer,alprazolam,2015,323,334.4,9470,1986.8800000000003
palmer,alprazolam,2016,459,474.7,13335,2818.57
palmer,alprazolam,2017,420,439.4,12558,3483.670000000001
palmer,diazepam,2013,685,706.2,18665,4242.990000000001
palmer,diazepam,2014,645,671.5999999999999,18095,3421.7999999999997
palmer,diazepam,2015,465,467.0,12677,2227.2
palmer,diazepam,2016,542,550.0,15383,2682.6800000000003
palmer,diazepam,2017,467,486.3,13940,2688.2799999999997
palmer,lorazepam,2013,1647,1732.8,47153,16294.909999999998
palmer,lorazepam,2014,1636,1717.5,46357,13086.900000000001
palmer,lorazepam,2015,1375,1419.7,38563,10777.46
palmer,lorazepam,2016,1616,1684.8,45656,11336.710000000001
palmer,lorazepam,2017,1639,1694.6,45457,11278.650000000001
peabody,alprazolam,2013,1381,1687.1999999999998,45544,9507.769999999997
peabody,alprazolam,2014,1633,1922.3000000000002,52027,9761.410000000002
peabody,alprazolam,2015,1837,2194.5,61120,10284.77
peabody,alprazolam,2016,1975,2416.0,67356,11370.489999999998
peabody,alprazolam,2017,1926,2389.3,65695,12268.45
peabody,diazepam,2013,370,421.0,11354,2060.61
peabody,diazepam,2014,335,408.3,10877,1651.41
peabody,diazepam,2015,374,446.6,12294,1673.0100000000002
peabody,diazepam,2016,460,526.3,13958,2009.0100000000002
peabody,diazepam,2017,548,659.8,17267,2323.04
peabody,lorazepam,2013,3194,3851.0,103734,23967.660000000003
peabody,lorazepam,2014,3329,3952.7,105715,19579.730000000007
peabody,lorazepam,2015,3603,4216.1,111579,19650.87999999999
peabody,lorazepam,2016,3946,4732.700000000001,125262,21038.629999999997
peabody,lorazepam,2017,3864,4668.9,122405,18764.550000000003
pembroke,alprazolam,2013,214,222.0,5325,1379.13
pembroke,alprazolam,2014,219,230.0,6114,1430.17
pembroke,alprazolam,2015,286,299.0,7131,1645.87
pembroke,alprazolam,2016,433,453.0,11038,2145.96
pembroke,alprazolam,2017,576,614.2,16555,3954.3
pembroke,diazepam,2013,130,153.0,4055,762.6
pembroke,diazepam,2014,126,140.0,3817,644.75
pembroke,diazepam,2015,80,91.0,2190,321.83
pembroke,diazepam,2016,137,151.0,3698,501.45
pembroke,diazepam,2017,165,177.0,4591,725.95
pembroke,lorazepam,2013,465,490.5,11683,3581.93
pembroke,lorazepam,2014,534,566.5,14544,4250.64
pembroke,lorazepam,2015,585,621.1,15483,4037.21
pembroke,lorazepam,2016,729,777.2,20285,4565.780000000001
pembroke,lorazepam,2017,832,915.5000000000001,24282,5182.4
pepperell,alprazolam,2013,105,107.0,2654,812.69
pepperell,alprazolam,2014,175,188.4,5144,983.07
pepperell,alprazolam,2015,137,145.0,3897,726.7
pepperell,alprazolam,2016,131,139.0,3817,748.2299999999999
pepperell,alprazolam,2017,193,213.0,5702,856.21
pepperell,diazepam,2013,28,33.8,856,85.87
pepperell,diazepam,2014,60,66.0,1440,165.34
pepperell,diazepam,2015,73,73.0,1536,239.99
pepperell,diazepam,2016,84,96.8,2633,407.51
pepperell,diazepam,2017,29,33.0,812,123.1
pepperell,lorazepam,2013,218,232.0,5771,1798.3600000000001
pepperell,lorazepam,2014,225,239.3,6202,1501.9
pepperell,lorazepam,2015,192,208.5,5255,939.99
pepperell,lorazepam,2016,155,174.0,4122,422.46999999999997
pepperell,lorazepam,2017,139,167.5,4226,619.3100000000001
pittsfield,alprazolam,2013,2828,3032.3,82984,18940.350000000002
pittsfield,alprazolam,2014,2776,2938.1000000000004,80751,15270.270000000004
pittsfield,alprazolam,2015,2563,2722.6000000000004,76517,14115.010000000004
pittsfield,alprazolam,2016,2410,2603.8,71736,13726.800000000003
pittsfield,alprazolam,2017,2084,2228.2,60275,13107.619999999999
pittsfield,diazepam,2013,1244,1272.3,29325,7303.479999999999
pittsfield,diazepam,2014,1141,1188.5,30073,13004.570000000002
pittsfield,diazepam,2015,1135,1182.6,30868,7054.719999999999
pittsfield,diazepam,2016,1087,1139.4,29902,8867.069999999998
pittsfield,diazepam,2017,962,1018.4000000000001,24755,4597.940000000001
pittsfield,lorazepam,2013,5302,5565.0,139660,44043.38999999999
pittsfield,lorazepam,2014,5225,5498.3,138251,31955.63000000001
pittsfield,lorazepam,2015,5077,5402.500000000001,138944,29999.21
pittsfield,lorazepam,2016,5042,5385.3,136765,27449.81000000001
pittsfield,lorazepam,2017,4680,5002.999999999999,126918,23794.03
plainville,alprazolam,2013,189,212.3,5717,1458.6399999999999
plainville,alprazolam,2014,231,275.1,7644,1818.9799999999996
plainville,alprazolam,2015,240,264.0,7368,1235.6399999999999
plainville,alprazolam,2016,293,328.0,9099,1732.9299999999998
plainville,alprazolam,2017,394,430.0,11026,2577.63
plainville,diazepam,2013,74,78.0,2124,401.79
plainville,diazepam,2014,84,92.0,2256,460.14
plainville,diazepam,2015,106,114.0,2879,426.54999999999995
plainville,diazepam,2016,67,69.0,1615,179.89999999999998
plainville,diazepam,2017,80,80.0,1818,425.68
plainville,lorazepam,2013,544,579.0,14561,4324.07
plainville,lorazepam,2014,586,638.1,16139,3936.67
plainville,lorazepam,2015,683,743.5,18899,3778.3599999999997
plainville,lorazepam,2016,831,904.0,23077,5063.32
plainville,lorazepam,2017,1025,1123.5,28377,5814.480000000001
plymouth,alprazolam,2013,1968,2154.2,60320,17233.439999999995
plymouth,alprazolam,2014,2240,2443.0,67700,17196.28
plymouth,alprazolam,2015,2626,2865.0,78835,21648.649999999994
plymouth,alprazolam,2016,2772,3046.0,84388,16048.910000000003
plymouth,alprazolam,2017,2850,3117.4999999999995,86400,19809.73
plymouth,diazepam,2013,704,733.3,18733,9475.54
plymouth,diazepam,2014,672,712.0,18935,4227.159999999999
plymouth,diazepam,2015,843,902.5,24246,6148.1
plymouth,diazepam,2016,850,889.9,22442,5453.75
plymouth,diazepam,2017,890,947.0,25480,7059.8
plymouth,lorazepam,2013,3494,3788.5000000000005,99342,28517.320000000003
plymouth,lorazepam,2014,3668,3982.3,105445,25002.469999999998
plymouth,lorazepam,2015,4346,4652.0,119655,29828.89000000001
plymouth,lorazepam,2016,4392,4765.5,122953,26807.379999999997
plymouth,lorazepam,2017,4575,4972.799999999999,130563,26054.890000000003
princeton,alprazolam,2013,26,26.0,735,114.46
princeton,alprazolam,2014,21,21.0,622,112.56
princeton,alprazolam,2015,20,20.0,585,102.35
princeton,alprazolam,2016,16,16.0,480,47.48
princeton,diazepam,2013,14,16.0,480,113.51
princeton,diazepam,2014,20,22.0,637,135.22
princeton,lorazepam,2015,28,28.0,556,615.6500000000001
princeton,lorazepam,2016,18,18.2,369,85.98
princeton,lorazepam,2017,11,11.0,280,32.04
provincetown,alprazolam,2013,304,323.0,9471,2285.6499999999996
provincetown,alprazolam,2014,357,374.0,10968,2460.21
provincetown,alprazolam,2015,326,338.0,9726,1533.4
provincetown,alprazolam,2016,261,267.0,7815,1182.17
provincetown,alprazolam,2017,224,224.0,6474,1353.2
provincetown,diazepam,2013,136,139.0,3959,5156.18
provincetown,diazepam,2014,174,178.0,4937,4709.849999999999
provincetown,diazepam,2015,220,225.0,6428,4103.9400000000005
provincetown,diazepam,2016,169,169.0,4321,4225.49
provincetown,diazepam,2017,142,142.0,3750,592.19
provincetown,lorazepam,2013,503,533.0,15172,4437.7
provincetown,lorazepam,2014,508,548.0,15479,3631.97
provincetown,lorazepam,2015,532,578.5,16503,4523.38
provincetown,lorazepam,2016,546,574.0,16399,4049.7100000000005
provincetown,lorazepam,2017,581,600.0,16912,4057.0699999999997
quincy,alprazolam,2013,2924,3115.7,84703,23893.5
quincy,alprazolam,2014,2911,3112.7,85185,21747.37000000001
quincy,alprazolam,2015,3073,3285.5,89460,24820.95
quincy,alprazolam,2016,2997,3229.5,87392,25772.589999999993
quincy,alprazolam,2017,2831,3031.6,80875,28276.890000000007
quincy,diazepam,2013,766,804.2,22070,4778.39
quincy,diazepam,2014,835,891.9,25325,4233.179999999999
quincy,diazepam,2015,867,894.9,25315,3709.11
quincy,diazepam,2016,729,755.0,20989,4380.130000000001
quincy,diazepam,2017,768,804.5,22583,4940.009999999999
quincy,lorazepam,2013,5703,6260.9,163630,46871.26
quincy,lorazepam,2014,5584,6129.9,164573,40346.07999999998
quincy,lorazepam,2015,5546,6051.1,162066,38186.43999999999
quincy,lorazepam,2016,5640,6183.6,164262,34167.899999999994
quincy,lorazepam,2017,5214,5725.3,152729,32395.74
randolph,alprazolam,2013,399,440.2,12817,3064.71
randolph,alprazolam,2014,439,478.0,13717,3391.48
randolph,alprazolam,2015,489,536.5,15347,4362.200000000001
randolph,alprazolam,2016,448,520.9,14306,3497.15
randolph,alprazolam,2017,346,409.6,11470,3213.66
randolph,diazepam,2013,177,183.7,5034,1078.06
randolph,diazepam,2014,139,145.0,3685,608.83
randolph,diazepam,2015,102,108.0,2759,401.77
randolph,diazepam,2016,123,123.0,3083,464.20000000000005
randolph,diazepam,2017,155,159.1,4197,808.03
randolph,lorazepam,2013,800,873.4,23324,8010.679999999999
randolph,lorazepam,2014,692,757.6,19954,5747.66
randolph,lorazepam,2015,742,821.3,21295,6189.29
randolph,lorazepam,2016,712,824.9,22023,5305.349999999999
randolph,lorazepam,2017,725,813.8,21837,4957.319999999999
raynham,alprazolam,2013,502,516.0,14763,4797.460000000001
raynham,alprazolam,2014,612,625.0,17720,5838.510000000001
raynham,alprazolam,2015,690,721.0,20223,7545.8899999999985
raynham,alprazolam,2016,585,631.3,17243,4773.68
raynham,alprazolam,2017,348,370.0,8801,1888.97
raynham,diazepam,2013,198,244.0,7126,1689.99
raynham,diazepam,2014,296,330.8,9649,2344.0499999999997
raynham,diazepam,2015,341,369.0,10509,2542.2000000000003
raynham,diazepam,2016,299,307.7,8312,3162.4200000000005
raynham,diazepam,2017,155,155.0,4235,1681.48
raynham,lorazepam,2013,628,664.5,17597,5682.1900000000005
raynham,lorazepam,2014,710,754.3,21060,5752.07
raynham,lorazepam,2015,833,878.0,23934,6446.470000000002
raynham,lorazepam,2016,828,900.0,23995,5660.52
raynham,lorazepam,2017,536,559.0,14168,3845.8600000000006
reading,alprazolam,2013,501,598.8,16203,3070.93
reading,alprazolam,2014,569,650.0,17509,3134.9799999999996
reading,alprazolam,2015,584,673.1,18097,2732.4600000000005
reading,alprazolam,2016,694,809.4000000000001,21713,3200.5199999999995
reading,alprazolam,2017,724,834.0,22365,3791.4599999999996
reading,diazepam,2013,67,81.0,2056,265.88
reading,diazepam,2014,60,64.0,1624,209.29000000000002
reading,diazepam,2015,126,146.0,3639,496.31
reading,diazepam,2016,74,81.1,2206,370.47
reading,diazepam,2017,93,111.0,2968,462.15999999999997
reading,lorazepam,2013,961,1087.8,26097,5972.420000000001
reading,lorazepam,2014,1089,1211.5,30119,5386.4
reading,lorazepam,2015,968,1079.0,26426,4320.3099999999995
reading,lorazepam,2016,1127,1258.1,31545,5329.4800000000005
reading,lorazepam,2017,1019,1131.9,28411,4524.46
rehoboth,alprazolam,2013,106,116.0,3454,952.3
rehoboth,alprazolam,2014,125,131.0,3857,741.97
rehoboth,alprazolam,2015,82,84.0,2454,461.26
rehoboth,alprazolam,2016,115,115.3,3290,695.05
rehoboth,alprazolam,2017,83,83.1,2377,518.24
rehoboth,diazepam,2013,66,66.0,1339,459.2
rehoboth,diazepam,2014,91,91.0,2065,525.01
rehoboth,diazepam,2015,94,94.0,1914,850.45
rehoboth,diazepam,2016,51,51.0,1436,338.11
rehoboth,diazepam,2017,19,19.0,550,157.09
rehoboth,lorazepam,2013,152,156.0,4188,1012.9000000000001
rehoboth,lorazepam,2014,151,153.0,4056,761.99
rehoboth,lorazepam,2015,127,138.0,3679,440.55
rehoboth,lorazepam,2016,150,164.0,4471,681.0899999999999
rehoboth,lorazepam,2017,120,126.3,3241,613.77
revere,alprazolam,2013,523,596.1,16314,3794.6300000000006
revere,alprazolam,2014,547,563.0,15751,7390.99
revere,alprazolam,2015,691,782.7,22332,9058.820000000002
revere,alprazolam,2016,769,905.8,24566,10632.46
revere,alprazolam,2017,609,658.7,18469,4452.99
revere,diazepam,2013,352,355.0,10192,2248.44
revere,diazepam,2014,512,533.5,14727,2684.4
revere,diazepam,2015,349,379.4,10336,1533.6000000000001
revere,diazepam,2016,333,379.1,10090,1953.2300000000002
revere,diazepam,2017,390,428.0,11782,2392.73
revere,lorazepam,2013,1307,1463.6,36675,10366.12
revere,lorazepam,2014,1374,1456.1,37119,8950.109999999999
revere,lorazepam,2015,1486,1693.5,44850,12907.220000000001
revere,lorazepam,2016,1619,1984.6000000000001,52190,10504.080000000002
revere,lorazepam,2017,1387,1533.5,38638,7254.370000000001
rochester,lorazepam,2015,33,33.0,745,391.63
rochester,lorazepam,2016,17,17.0,415,197.73
rockland,alprazolam,2013,66,66.0,1980,540.78
rockland,alprazolam,2014,42,43.5,1259,439.14
rockland,alprazolam,2015,11,11.0,330,28.64
rockland,alprazolam,2016,12,12.0,360,39.96
rockland,diazepam,2013,24,24.0,697,164.04
rockland,lorazepam,2013,247,247.0,5405,3084.4700000000003
rockland,lorazepam,2014,152,154.0,3853,1774.69
rockland,lorazepam,2015,76,76.0,2265,507.74
rockland,lorazepam,2016,85,85.0,2527,481.12
rockland,lorazepam,2017,69,69.0,2055,459.05
rockport,alprazolam,2013,13,14.0,372,144.29
rockport,alprazolam,2014,28,32.0,940,293.31
rockport,alprazolam,2015,17,25.0,750,98.67
rockport,alprazolam,2016,31,41.0,1188,127.14
rockport,alprazolam,2017,33,41.0,1183,80.95
rockport,diazepam,2016,12,12.0,277,24.61
rockport,diazepam,2017,13,13.0,361,44.74
rockport,lorazepam,2013,134,134.0,3790,1205.22
rockport,lorazepam,2014,126,126.0,3428,1049.6399999999999
rockport,lorazepam,2015,118,118.0,3483,654.38
rockport,lorazepam,2016,123,124.7,3670,619.69
rockport,lorazepam,2017,142,144.0,4117,634.33
rowley,alprazolam,2013,24,24.0,615,155.7
rowley,alprazolam,2014,24,24.0,720,150.59
rowley,alprazolam,2015,67,67.0,1822,342.92
rowley,alprazolam,2016,30,30.0,840,269.06
rowley,alprazolam,2017,35,35.0,1050,222.85
rowley,diazepam,2013,20,30.0,900,180.89
rowley,diazepam,2014,24,39.0,1170,146.58
rowley,diazepam,2015,20,41.0,1230,111.04
rowley,diazepam,2016,16,20.0,600,74.57
rowley,diazepam,2017,12,22.0,660,202.25
rowley,lorazepam,2013,110,126.0,2824,1457.99
rowley,lorazepam,2014,78,92.0,2251,581.53
rowley,lorazepam,2015,107,123.0,2831,968.52
rowley,lorazepam,2016,123,129.0,2585,1035.82
rowley,lorazepam,2017,78,78.0,1850,601.65
salem,alprazolam,2013,2462,2811.6,78053,20326.789999999997
salem,alprazolam,2014,2544,2943.7000000000003,82204,17691.74
salem,alprazolam,2015,2518,2925.7,82720,17929.87
salem,alprazolam,2016,2312,2793.2,80579,19761.97
salem,alprazolam,2017,2549,3025.4999999999995,87543,18934.679999999997
salem,diazepam,2013,1011,1086.8000000000002,27873,34298.98
salem,diazepam,2014,922,964.3,25571,33813.770000000004
salem,diazepam,2015,716,764.5,19904,23591.1
salem,diazepam,2016,711,783.2,19139,26523.800000000003
salem,diazepam,2017,710,781.8,19621,24909.930000000004
salem,lorazepam,2013,3299,3750.1,97867,27710.219999999998
salem,lorazepam,2014,3999,4504.8,118927,26426.80999999999
salem,lorazepam,2015,3558,4058.4999999999995,109625,23747.920000000002
salem,lorazepam,2016,3984,4541.299999999999,121866,22638.19999999999
salem,lorazepam,2017,4008,4521.0,120943,21548.609999999993
salisbury,alprazolam,2013,190,192.0,5420,1467.1399999999999
salisbury,alprazolam,2014,127,132.0,3743,817.9000000000001
salisbury,alprazolam,2015,114,114.0,3174,592.32
salisbury,alprazolam,2016,107,112.3,2932,677.66
salisbury,alprazolam,2017,97,103.0,2880,689.33
salisbury,diazepam,2013,220,232.6,6594,1436.12
salisbury,diazepam,2014,194,210.0,6107,1053.21
salisbury,diazepam,2015,165,174.1,4752,677.21
salisbury,diazepam,2016,181,186.29999999999998,5133,962.9000000000001
salisbury,diazepam,2017,186,190.9,5190,1181.1
salisbury,lorazepam,2013,412,474.0,13173,3594.5
salisbury,lorazepam,2014,373,397.6,10849,2658.4900000000002
salisbury,lorazepam,2015,277,288.6,7956,2261.25
salisbury,lorazepam,2016,244,252.0,6841,1833.0499999999997
salisbury,lorazepam,2017,278,306.4,8528,1244.85
sandwich,alprazolam,2013,314,343.0,8398,2089.84
sandwich,alprazolam,2014,370,396.7,9000,2100.64
sandwich,alprazolam,2015,382,418.0,10491,2433.11
sandwich,alprazolam,2016,280,336.5,9085,1665.1799999999998
sandwich,alprazolam,2017,139,161.8,4441,801.1700000000001
sandwich,diazepam,2013,83,97.0,1953,364.59000000000003
sandwich,diazepam,2014,97,107.0,2721,378.58000000000004
sandwich,diazepam,2015,98,106.0,2679,334.99
sandwich,diazepam,2016,73,79.0,2088,302.71999999999997
sandwich,lorazepam,2013,501,551.7,14550,11021.859999999999
sandwich,lorazepam,2014,600,653.2,16706,4852.74
sandwich,lorazepam,2015,664,707.5,17909,5186.62
sandwich,lorazepam,2016,538,622.2,16765,4275.36
sandwich,lorazepam,2017,336,375.1,10078,2126.88
saugus,alprazolam,2013,287,328.6,8399,2111.93
saugus,alprazolam,2014,240,264.9,6996,1827.5000000000002
saugus,alprazolam,2015,155,179.3,4744,1349.08
saugus,alprazolam,2016,220,263.0,7275,1769.0400000000002
saugus,alprazolam,2017,118,137.0,3280,1169.1100000000001
saugus,diazepam,2013,34,38.0,1115,162.95
saugus,diazepam,2014,66,70.0,1747,359.62
saugus,diazepam,2015,23,23.0,571,102.22
saugus,diazepam,2016,40,42.0,1070,173.9
saugus,diazepam,2017,46,46.9,1165,304.03999999999996
saugus,lorazepam,2013,477,500.0,11792,5613.410000000001
saugus,lorazepam,2014,430,453.3,11294,4706.799999999999
saugus,lorazepam,2015,427,451.5,11358,4164.759999999999
saugus,lorazepam,2016,637,701.8,17803,5166.569999999999
saugus,lorazepam,2017,620,653.8,15210,4421.8
scituate,alprazolam,2013,233,277.3,6893,1272.47
scituate,alprazolam,2014,287,348.4,9022,1697.87
scituate,alprazolam,2015,351,392.0,9943,2049.52
scituate,alprazolam,2016,357,397.3,10507,2374.68
scituate,alprazolam,2017,394,440.7,11651,2053.6
scituate,diazepam,2013,68,70.0,1687,254.5
scituate,diazepam,2014,92,94.0,2537,360.34000000000003
scituate,diazepam,2015,60,63.5,1558,181.51999999999998
scituate,diazepam,2016,32,34.3,828,344.35
scituate,diazepam,2017,93,101.7,2443,304.90999999999997
scituate,lorazepam,2013,314,356.0,9329,1851.0000000000002
scituate,lorazepam,2014,390,432.0,11063,2183.5899999999997
scituate,lorazepam,2015,461,500.2,12187,2199.79
scituate,lorazepam,2016,534,595.0,14478,2164.94
scituate,lorazepam,2017,528,594.5,14963,2086.3999999999996
seekonk,alprazolam,2013,36,36.0,932,221.16
seekonk,alprazolam,2014,37,37.0,990,268.3
seekonk,diazepam,2013,27,27.0,346,169.82
seekonk,diazepam,2017,15,15.0,15,32.12
seekonk,lorazepam,2013,11,15.0,421,70.51
sharon,alprazolam,2013,277,294.0,8300,2092.6099999999997
sharon,alprazolam,2014,254,286.0,8075,1696.4299999999998
sharon,alprazolam,2015,259,281.0,7839,1774.9099999999999
sharon,alprazolam,2016,302,330.0,9258,2112.8300000000004
sharon,alprazolam,2017,272,309.0,8795,2072.49
sharon,diazepam,2013,40,44.0,1320,273.7
sharon,diazepam,2014,86,86.0,2560,535.01
sharon,diazepam,2015,116,119.0,3529,713.4100000000001
sharon,diazepam,2016,119,119.0,3541,613.75
sharon,diazepam,2017,117,117.0,3470,994.06
sharon,lorazepam,2013,486,520.0,13786,4541.759999999998
sharon,lorazepam,2014,609,675.0,18377,5373.7
sharon,lorazepam,2015,767,837.4,23139,6491.81
sharon,lorazepam,2016,831,902.3,24007,5403.950000000001
sharon,lorazepam,2017,825,889.4,23324,5443.410000000001
